idx,language,culture,subtitle_track,
f29cace5f990814fa92a0ad542950348,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
96a7a83bb4b3fea8969e0b8d430f3600,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
a07c2664982e227dd44b47ea22ca26b6,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
a07c2664982e227dd44b47ea22ca26b6,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
2215249bc57ed7dd020e9e5960299b2a,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
2215249bc57ed7dd020e9e5960299b2a,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
2215249bc57ed7dd020e9e5960299b2a,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8bc6f111809858c2a2af8b791bd30ed4,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8bc6f111809858c2a2af8b791bd30ed4,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8bc6f111809858c2a2af8b791bd30ed4,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8bc6f111809858c2a2af8b791bd30ed4,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
35b6a56c9d8ba4931852a5762733c5eb,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
35b6a56c9d8ba4931852a5762733c5eb,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
35b6a56c9d8ba4931852a5762733c5eb,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ced9048f12579ba4b1821eb368fd8907,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ced9048f12579ba4b1821eb368fd8907,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
46c97e3e231a8583f4c5f4cd6b8eb0f4,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
bf455c8b00a638ac01772c45993f8218,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8c81dcd284e0a7297faee66ca53bd47e,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8c81dcd284e0a7297faee66ca53bd47e,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
45e7aea9090b1e698d34262a9ef33a39,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
45e7aea9090b1e698d34262a9ef33a39,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
816fdc183d2389f709ada758df90a5a8,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
816fdc183d2389f709ada758df90a5a8,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
816fdc183d2389f709ada758df90a5a8,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
761847325de6cc8800e84282916fe959,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
4cbd87a8632ab5932c0689d112f28557,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
63003548f81094a354a6e9059d5983e5,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
63003548f81094a354a6e9059d5983e5,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
1dc71624c5a5d7f0b07c371e71c7f78f,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
d157b83b030fa7e9433ef94f2a8a6cb4,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b54c9e33d3a044a0706d8fabfeda9b85,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b54c9e33d3a044a0706d8fabfeda9b85,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b54c9e33d3a044a0706d8fabfeda9b85,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b54c9e33d3a044a0706d8fabfeda9b85,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
fc4c01f6a1e47995aac6963ea84b972b,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ff8e02b749029f7ee85ccddb1c2d5fb1,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
89c469e2d3cfd5492189e34c76fd714a,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
061aa6ec351134c022667989eb2b3441,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
39479bac782ec8b0eb100ff4a2eb0443,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6361b4131a6e23cdf45ac066c235e59d,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6361b4131a6e23cdf45ac066c235e59d,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6361b4131a6e23cdf45ac066c235e59d,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6272cf7f4962ed77e3523c73cbd1a715,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6272cf7f4962ed77e3523c73cbd1a715,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6272cf7f4962ed77e3523c73cbd1a715,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
456ddc465a06ccee5cc9b710204baac8,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
f96f0a1f7bd3dc791593423c748bf2bf,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
862ec7fa2fbd192706c4571da7ea4a91,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
862ec7fa2fbd192706c4571da7ea4a91,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
acff6092e234e86d62381e91190ec104,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
acff6092e234e86d62381e91190ec104,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
acff6092e234e86d62381e91190ec104,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
acff6092e234e86d62381e91190ec104,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
d97d55327f4475fc99c7f7f510f35395,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
d97d55327f4475fc99c7f7f510f35395,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
33ee8a30a223da1ef680e8558b7d762a,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
33ee8a30a223da1ef680e8558b7d762a,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
33ee8a30a223da1ef680e8558b7d762a,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
36e0c43eb94b39ba5ede716793e59cbc,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
36e0c43eb94b39ba5ede716793e59cbc,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
36e0c43eb94b39ba5ede716793e59cbc,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
098106179631cda22978b68ea1aaa0e0,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
098106179631cda22978b68ea1aaa0e0,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
098106179631cda22978b68ea1aaa0e0,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c74260d99f67a5a2660221976aedd8ef,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c74260d99f67a5a2660221976aedd8ef,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
01780687c1b25e13dff158f4261ab5b0,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
01780687c1b25e13dff158f4261ab5b0,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
1763755662f7876c2c7dba75895991b3,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
1763755662f7876c2c7dba75895991b3,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
266afda08aec411a294ba9a860c2cc60,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
266afda08aec411a294ba9a860c2cc60,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
266afda08aec411a294ba9a860c2cc60,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
266afda08aec411a294ba9a860c2cc60,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
fe4a860cfca8feeb2ef26f76e1ca75ee,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
2663feef03938ba6147848dcbc005748,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
2663feef03938ba6147848dcbc005748,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
43f6b97c2f9df82e934955e165cb8ae0,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
43f6b97c2f9df82e934955e165cb8ae0,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
43f6b97c2f9df82e934955e165cb8ae0,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
43f6b97c2f9df82e934955e165cb8ae0,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
02de8b6fabfd02feb31d0f4c019b36f7,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
fd4875b42805d872784c5faaaeabe662,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
fd4875b42805d872784c5faaaeabe662,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
fd4875b42805d872784c5faaaeabe662,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e6abcefc481f6b922d99bd6a7e141095,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e6abcefc481f6b922d99bd6a7e141095,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
e6abcefc481f6b922d99bd6a7e141095,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
48c7a4ea0e58982be6184b5ffabb3db1,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
48c7a4ea0e58982be6184b5ffabb3db1,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
48c7a4ea0e58982be6184b5ffabb3db1,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
48c7a4ea0e58982be6184b5ffabb3db1,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
4ba5f149bc8b5638a82f1713f2ae22ba,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b50293eefe045fd51b3cbe9dd7572316,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
dacfc0c394c58a8fe39b297a7e220433,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
dacfc0c394c58a8fe39b297a7e220433,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
eea8eb2c9273f7aa43dd29247e0d5a4f,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
0dc28e97382394ece562de726e56d19d,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
0dc28e97382394ece562de726e56d19d,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
3f4d81a912737544f35f8c4744a4aad6,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
3f4d81a912737544f35f8c4744a4aad6,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
7529bb0e78627511da522868a26619bd,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
7529bb0e78627511da522868a26619bd,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
30a82cdf856e73ba84a3e1e1203d0958,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
30a82cdf856e73ba84a3e1e1203d0958,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
692afd8c0623df763b62cb2f0f56ab42,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
692afd8c0623df763b62cb2f0f56ab42,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
692afd8c0623df763b62cb2f0f56ab42,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
102c100252af22b7966b8f001169bc27,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
4563c05c061539fba702ef72dac76d2e,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
d573ff89ec35becea8dd43c5a2a4640f,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
d573ff89ec35becea8dd43c5a2a4640f,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
d573ff89ec35becea8dd43c5a2a4640f,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ad9092d3fbe009d2bf31f917b048c7ac,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ad9092d3fbe009d2bf31f917b048c7ac,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
dea1e45f24c30e80dab48518bec0e47c,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
01e3885783026ac4a3fa21c651e4c9ad,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
01e3885783026ac4a3fa21c651e4c9ad,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
01e3885783026ac4a3fa21c651e4c9ad,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
01e3885783026ac4a3fa21c651e4c9ad,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8848f43297b75cc9d3d678fecf2a7a7f,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
8848f43297b75cc9d3d678fecf2a7a7f,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c932cfe7907100667147aad055ae51b3,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
c932cfe7907100667147aad055ae51b3,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
301ce32b5700a01ad7f5ce8601862d82,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
1c31c9c3d879933550fc80da14ca88cb,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
1c31c9c3d879933550fc80da14ca88cb,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
1c31c9c3d879933550fc80da14ca88cb,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b8bc8fa5346092867765a2294f99850c,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b8bc8fa5346092867765a2294f99850c,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
b8bc8fa5346092867765a2294f99850c,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
91436ad5a5498d920dda5636620f3b94,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5acb6f69c01cc93fd98558233b7472f2,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
da8898a97679b5a25f10355c39c852b1,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
da8898a97679b5a25f10355c39c852b1,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
da8898a97679b5a25f10355c39c852b1,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
da8898a97679b5a25f10355c39c852b1,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
3f12add59a058e2b5f69cc24c9b16184,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
3f12add59a058e2b5f69cc24c9b16184,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ea9cfa46bb4c66c31011da098d272dff,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ea9cfa46bb4c66c31011da098d272dff,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
dd9c05ab93782d7dd8a0a5823642805c,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
dd9c05ab93782d7dd8a0a5823642805c,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
46ca57eccbaaf87ecd231e6d858a45cc,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
fecd894be3f5def10fbe54bbabdd974a,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ecb17471526d44423718b456a5b07e54,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ecb17471526d44423718b456a5b07e54,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
7188e30cb5c912e9bddc63b3dcf8236a,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
35d4ad04f7ed04c9ec939989324845c7,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
fb42e40a6c075a1d6bdd07fc3901bc0e,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
0fc5f055377934690410004caabe1e06,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
0fc5f055377934690410004caabe1e06,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
afb45c3d7f8a7978a6383ea39010be86,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
afb45c3d7f8a7978a6383ea39010be86,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
afb45c3d7f8a7978a6383ea39010be86,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
3bfd8c743160a596dc7c28c018f23d93,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
3bfd8c743160a596dc7c28c018f23d93,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
3bfd8c743160a596dc7c28c018f23d93,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
bf0fcf01700681153d55dc59ac213f47,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
bf0fcf01700681153d55dc59ac213f47,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
bf0fcf01700681153d55dc59ac213f47,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
bf0fcf01700681153d55dc59ac213f47,German,de-DE,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
f4dcaff93b29cbc39d93c99351483141,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
f4dcaff93b29cbc39d93c99351483141,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
4e51782d0fc13bd068d4753c043033c9,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5003facd1ee2ec20b817e10694edf665,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5003facd1ee2ec20b817e10694edf665,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
5003facd1ee2ec20b817e10694edf665,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6809c8aa8f602eadc7a0ffa9089fbd65,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
6809c8aa8f602eadc7a0ffa9089fbd65,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ebbc50c9cba69ae50e9a7d012f2dc464,English,en-US,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ebbc50c9cba69ae50e9a7d012f2dc464,Italian,it-IT,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
ebbc50c9cba69ae50e9a7d012f2dc464,Spanish,es-ES,"I figli di Giacobbe si gettarono sugli uccisi e saccheggiarono la città, perché la loro sorella era stata disonorata",
